Date,Temperature,Charge_Start,Charge_End,Daily_Cycles,Total_Cycles,SOH
2021-12-12,-6.824217613293695,20,80,0.6716845635957636,76.0340997577466,98.88781325386219
2021-12-13,-4.314797038334072,20,80,0.965686150108377,76.99978590785499,98.8778612289864
2021-12-14,4.177337518677753,20,80,0.6172476259259132,77.6170335337809,98.86765016344042
2021-12-15,41.1771083965666,20,80,0.8950644945482344,78.51209802832913,98.85271050983113
2021-12-16,9.994440288513772,20,80,0.8168175412638436,79.32891556959298,98.84083138277578
2021-12-17,-8.650041931405317,20,80,0.7276750940898734,80.05659066368285,98.83057479201874
2021-12-18,5.068154096036894,20,80,0.9618900630861471,81.018480726769,98.8201238109292
2021-12-19,5.949521274026729,20,80,0.6671736960913106,81.68565442286031,98.80866149956101
2021-12-20,4.014375627987041,20,80,0.735234355265385,82.4208887781257,98.7970257345707
2021-12-21,4.114807870153731,20,80,0.6227548696790127,83.04364364780471,98.78636847116533
2021-12-22,-6.4722558191582475,20,80,0.5993919415917934,83.6430355893965,98.77726769042913
2021-12-23,-0.3665634254334744,20,100,0.6275932397101357,84.27062882910664,98.76766016627954
2021-12-24,9.38217990931252,20,80,0.663540192262523,84.93416902136916,98.75616396034324
2021-12-25,-4.79248951848223,20,80,0.6266515320812135,85.56082055345037,98.74575706179593
2021-12-26,-17.67779410776044,20,80,0.8803188845102567,86.44113943796063,98.73814299808146
2021-12-27,3.2661725183899186,20,100,0.8230583921687002,87.26419783012933,98.72707638712254
2021-12-28,9.63356239972077,20,80,0.7955079110796524,88.05970574120899,98.71584238411194
2021-12-29,9.353532455493923,20,80,0.892012106448161,88.95171784765715,98.70451119062002
2021-12-30,-9.788339188079416,20,80,0.7150713654875401,89.6667892131447,98.69510215458637
2021-12-31,-0.6698435964943812,20,80,0.7069912903520013,90.3737805034967,98.68350472720456
2022-01-01,-4.78960875169961,20,80,0.7650168685779359,91.13879737207463,98.67394179269918
2022-01-02,-8.485144754984669,20,80,0.5886758842293509,91.72747325630398,98.66551341376262
2022-01-03,4.952184499959607,20,80,0.5036595427953089,92.23113279909929,98.65339966803347
2022-01-04,-2.535201779546769,20,80,0.8433662748512984,93.07449907395058,98.64449558127072
2022-01-05,40.640860758918436,20,80,0.7958285728077101,93.87032764675828,98.63114826612
2022-01-06,-4.447986222778805,20,80,0.8032316524442595,94.67355929920254,98.62071562186665
2022-01-07,-3.2610517656520273,20,100,0.8369437446640584,95.51050304386659,98.61248875506286
2022-01-08,5.4173364406427975,20,80,0.7041467451123937,96.21464978897899,98.60241476155593
2022-01-09,-4.0296353257001964,20,80,0.7921749883970344,97.00682477737602,98.59406801977848
2022-01-10,0.3418645887736016,20,80,0.985518413824914,97.99234319120094,98.58514985138702
2022-01-11,6.139183881822369,20,80,0.7539158353473496,98.7462590265483,98.57488502110884
2022-01-12,7.629988125742951,20,80,0.8807737837722546,99.62703281032056,98.56225063278872
2022-01-13,-0.025945760885317526,20,80,0.811395501715235,100.4384283120358,98.55185187128535
2022-01-14,-7.405827696418084,20,80,0.8688008537179481,101.30722916575374,98.54183559596119
2022-01-15,7.114464425730024,20,80,0.5253819515196907,101.83261111727343,98.5328607085443
2022-01-16,9.4609054274143,20,100,0.5362502974153026,102.36886141468874,98.52338465627841
2022-01-17,8.45790464065609,20,80,0.5419273076971923,102.91078872238593,98.51109328820193
2022-01-18,6.512955149736353,20,100,0.5408218359342938,103.45161055832023,98.49986604109914
2022-01-19,-11.944414859427363,20,80,0.5321347243087944,103.98374528262902,98.49119164284441
2022-01-20,-5.980235419772953,20,80,0.7800761730038273,104.76382145563284,98.4812705237511
2022-01-21,5.066217061815088,20,80,0.9278657636922099,105.69168721932505,98.46926719244362
2022-01-22,-9.089416966065054,20,80,0.9335549258401519,106.6252421451652,98.461116513151
2022-01-23,-5.774865005165175,20,80,0.6027219285850659,107.22796407375027,98.45287552745101
2022-01-24,-5.113592000244738,20,80,0.7092651259311664,107.93722919968144,98.442234404374
2022-01-25,-8.775089397211334,20,80,0.7053003435890894,108.64252954327053,98.43262266321466
2022-01-26,-1.3120153747253198,20,80,0.5225342277170196,109.16506377098754,98.4246716079924
2022-01-27,1.8078459007757388,20,80,0.6113667602534898,109.77643053124103,98.41459276509983
2022-01-28,-2.6927729597247367,20,80,0.8032061776365249,110.57963670887756,98.40457750069103
2022-01-29,7.740642634442278,20,80,0.7272957605683577,111.30693246944591,98.39479440556336
2022-01-30,-2.913181598744674,20,80,0.5080460098811428,111.81497847932705,98.38597345968269
2022-01-31,-9.409544472029612,20,80,0.8482345554772679,112.66321303480431,98.37597057358728
2022-02-01,-2.347119317940578,20,80,0.6151781713554346,113.27839120615975,98.36553214877512
2022-02-02,-0.587551716955284,20,80,0.9580637202852793,114.23645492644503,98.35412749826273
2022-02-03,3.4498566986756707,20,80,0.6976460516621515,114.93410097810718,98.34366003565336
2022-02-04,-2.948942987303278,20,80,0.8951805144487714,115.82928149255595,98.33306311609135
2022-02-05,8.067371662728494,20,80,0.6132287380553524,116.4425102306113,98.32331053815811
2022-02-06,-5.520865208639054,20,80,0.9775309755389191,117.42004120615023,98.3149606388987
2022-02-07,-8.994554676991235,20,80,0.6441072467087738,118.064148452859,98.30515146393442
2022-02-08,5.82180072433793,20,100,0.8517814521498334,118.91592990500884,98.29233088420514
2022-02-09,-8.83554389720128,20,80,0.7821958284025639,119.6981257334114,98.28279174247298
2022-02-10,-2.6708440359970105,20,100,0.6314293516924552,120.32955508510386,98.27502075755841
2022-02-11,5.333194767044452,20,80,0.8894806781273619,121.21903576323122,98.2630904991924
2022-02-12,-9.955967398180848,20,80,0.6657752537616916,121.88481101699291,98.25312957969248
2022-02-13,9.977640145802123,20,80,0.975415203470209,122.86022622046312,98.24377690322784
2022-02-14,9.688835777681774,20,80,0.9965370764228545,123.85676329688597,98.23279541862928
2022-02-15,-8.707207109829437,20,80,0.8508515759758322,124.70761487286181,98.22512918180784
2022-02-16,-4.104300232242528,20,80,0.509908021680082,125.21752289454189,98.21521136005973
2022-02-17,-3.0303700936428974,20,80,0.5481574258566985,125.76568032039859,98.20497628806794
2022-02-18,-0.6975691010557146,20,100,0.6432170686654404,126.40889738906402,98.19326918444183
2022-02-19,5.93625900177161,20,80,0.9660284274057003,127.37492581646973,98.1826919105332
2022-02-20,-4.6100821262158265,20,80,0.604226199546578,127.9791520160163,98.1723924482714
2022-02-21,1.1780907960015305,20,80,0.5388893346609362,128.51804135067724,98.1603472551541
2022-02-22,9.827743614355583,20,80,0.5837465914966306,129.10178794217387,98.15013040288456
2022-02-23,-0.03842035061289373,20,80,0.9663721117321185,130.06816005390598,98.14047457092404
2022-02-24,-8.99350645030417,20,80,0.7389280512667644,130.80708810517274,98.13126318296106
2022-02-25,-6.031235541844609,20,80,0.9400968257547772,131.74718493092752,98.12110636103056
2022-02-26,-0.9371821828282734,20,80,0.8525941866346654,132.59977911756218,98.11112138548032
2022-02-27,2.980008166974697,20,80,0.8961868233985362,133.4959659409607,98.09915919209794
2022-02-28,40.98783114546753,20,80,0.6675398165819624,134.16350575754265,98.08769950091494
2022-03-01,11.330400679429724,20,80,0.5228319970062174,134.68633775454887,98.07682336214695
2022-03-02,-16.173560694637096,20,80,0.7231311619319447,135.40946891648082,98.06995265697468
2022-03-03,8.787369507094937,20,80,0.6218792121748806,136.0313481286557,98.05681414610304
2022-03-04,10.076819986521112,20,80,0.9158382993704713,136.94718642802619,98.04376022985407
2022-03-05,8.126385081835688,20,80,0.9521400231160454,137.89932645114223,98.03267820000634
2022-03-06,15.378495253471595,20,80,0.6754667645534882,138.5747932156957,98.01857521658053
2022-03-07,18.706769417303782,20,80,0.6675932887578793,139.24238650445358,98.00563973668226
2022-03-08,23.574533086543987,20,100,0.8163520669869273,140.0587385714405,97.99582360064703
2022-03-09,20.18999350294262,20,80,0.6613217646794871,140.72006033611999,97.98606434969642
2022-03-10,7.321634529449826,20,80,0.697686256697778,141.41774659281776,97.97382388315467
2022-03-11,17.140891081043645,20,80,0.8179631009688044,142.23570969378656,97.96026159682563
2022-03-12,9.922348413255413,20,80,0.5833037391066778,142.81901343289323,97.95079213178424
2022-03-13,7.9779382667343635,20,80,0.5170942668085339,143.33610769970176,97.94047540178266
2022-03-14,17.9025000995687,20,80,0.7002028526319846,144.03631055233373,97.9300562870609
2022-03-15,8.735082658948166,20,80,0.7873746968837511,144.82368524921748,97.92032012769526
2022-03-16,16.864455761282645,20,80,0.6352081447923691,145.45889339400983,97.90738949227975
2022-03-17,11.578870091692357,20,80,0.7280097491566808,146.18690314316652,97.89816008646119
2022-03-18,7.444552517789336,20,80,0.772845426382065,146.9597485695486,97.88532040976082
2022-03-19,-15.854979079500737,20,80,0.652177694395586,147.61192626394418,97.87854091527463
2022-03-20,12.592759160765116,20,80,0.7474348248026155,148.3593610887468,97.86879141704252
2022-03-21,13.150080292235371,20,80,0.732824657622588,149.09218574636938,97.85654448630983
2022-03-22,21.44236869116031,20,80,0.5243199643208415,149.61650571069023,97.84671115026104
2022-03-23,6.9726691593457035,20,80,0.58180719177956,150.19831290246978,97.83501893572353
2022-03-24,7.050863416924904,20,80,0.615718210194568,150.81403111266434,97.82486636511338
2022-03-25,8.624949355655662,20,80,0.655435549076623,151.46946666174097,97.81584311502881
2022-03-26,23.701452006216307,20,80,0.8078399972743495,152.27730665901532,97.80247424942395
2022-03-27,11.142641695859192,20,80,0.991873868427839,153.26918052744315,97.78887745482676
2022-03-28,23.84567324037789,20,80,0.8092928109659707,154.0784733384091,97.77796969042555
2022-03-29,23.14098375363431,20,80,0.6555291644429282,154.73400250285204,97.76618942137523
2022-03-30,17.07372358728729,20,80,0.7899218114826738,155.52392431433472,97.75534259638052
2022-03-31,7.526485886926917,20,100,0.9691267466572183,156.49305106099195,97.74295912968442
2022-04-01,19.98508616369077,20,80,0.8796472609246069,157.37269832191654,97.73021437818134
2022-04-02,9.038966586316592,20,80,0.8222988419576023,158.19499716387415,97.72100929326513
2022-04-03,10.135513371644045,20,80,0.5049000159899963,158.69989717986414,97.71135897870461
2022-04-04,11.096007499196768,20,80,0.9529838954963379,159.65288107536048,97.70128228114379
2022-04-05,16.148820648919145,20,80,0.6644095986771933,160.31729067403768,97.6873069054814
2022-04-06,11.12239751300173,20,80,0.7858078916656384,161.1030985657033,97.67738877568436
2022-04-07,7.313027327982122,20,80,0.9093635823548386,162.01246214805815,97.66686684542866
2022-04-08,11.381808398784719,20,80,0.9149566354114905,162.92741878346965,97.65475141294918
2022-04-09,19.079625277570855,20,80,0.6659140162451973,163.59333279971486,97.64274142227517
2022-04-10,21.617380585312272,20,80,0.6409629136603239,164.2342957133752,97.6289571974
2022-04-11,6.911311628116003,20,80,0.5129936720359747,164.74728938541116,97.61672211712836
2022-04-12,14.769243787823275,20,80,0.8839207190739692,165.63121010448512,97.603049217633
2022-04-13,20.78596503214343,20,80,0.7410240877266112,166.37223419221172,97.58949753737004
2022-04-14,13.813436695780648,20,80,0.9906369094360776,167.3628711016478,97.57671453823808
2022-04-15,16.140952013456577,20,100,0.6024600125842803,167.9653311142321,97.56414899381075
2022-04-16,11.738073644690463,20,80,0.7974574537949579,168.76278856802705,97.55428711756089
2022-04-17,11.213220017579166,20,100,0.5460063543153901,169.30879492234243,97.54491055409925
2022-04-18,14.717886763806519,20,80,0.8340169056288879,170.14281182797131,97.5316644271006
2022-04-19,6.323878903411202,20,80,0.7994425679316053,170.94225439590292,97.5192708367094
2022-04-20,15.756636305748799,20,80,0.7008966448795309,171.64315104078244,97.50814506217404
2022-04-21,17.421438675361642,20,80,0.5394171138384989,172.18256815462095,97.49803264962492
2022-04-22,5.351063559913387,20,80,0.5104618422523888,172.69302999687335,97.48776284992559
2022-04-23,18.770041995483993,20,80,0.7830685250565305,173.47609852192988,97.475175023788
2022-04-24,8.234777471169997,20,80,0.6740288463539803,174.15012736828388,97.46276746343607
2022-04-25,8.883063451834323,20,80,0.7293902565654422,174.8795176248493,97.44989407812149
2022-04-26,19.50772574492906,20,80,0.7975386306726914,175.67705625552202,97.44034101383617
2022-04-27,17.54846314644227,20,80,0.8932072771563409,176.57026353267835,97.4275899369993
2022-04-28,6.6022679827055235,20,80,0.6304064777168464,177.2006700103952,97.41878565320495
2022-04-29,13.509489839566925,20,80,0.7021560179089039,177.9028260283041,97.40631194603658
2022-04-30,16.250979788964628,20,80,0.776208550554516,178.67903457885862,97.39520292848746
2022-05-01,12.596765670789786,20,80,0.5181701086923239,179.19720468755094,97.38292642601492
2022-05-02,21.690187370620468,20,80,0.6022549936317523,179.7994596811827,97.37174693121317
2022-05-03,14.980637036220665,20,80,0.6071730893895202,180.40663277057223,97.36162573955448
2022-05-04,-11.604105756498454,20,80,0.5057337251109717,180.91236649568322,97.3528313105413
2022-05-05,23.639614261210877,20,80,0.7498901502640197,181.66225664594722,97.34160442902648
2022-05-06,-13.244805661990133,20,100,0.9259394007945666,182.58819604674179,97.33301740343806
2022-05-07,24.62282856159202,20,80,0.6496603570762505,183.23785640381803,97.3234944391307
2022-05-08,24.443719146415624,20,80,0.811252459671421,184.04910886348944,97.31245612404099
2022-05-09,20.84622532097881,20,80,0.5377554390235963,184.58686430251302,97.30262353321955
2022-05-10,20.260765064450684,20,80,0.7506343073320605,185.33749860984508,97.29242671389494
2022-05-11,7.195108568527635,20,80,0.7986122039006147,186.1361108137457,97.28272411492465
2022-05-12,7.56713847952315,20,80,0.9219932029890086,187.0581040167347,97.26998268989685
2022-05-13,23.318093631066617,20,80,0.9736133009870942,188.03171731772179,97.26040396508145
2022-05-14,20.31404491509232,20,80,0.5505399335727613,188.58225725129455,97.24872308934023
2022-05-15,14.006503716131132,20,80,0.7467847163821153,189.32904196767666,97.23599357673832
2022-05-16,14.22390527282193,20,80,0.9676704516535041,190.29671241933016,97.22265906800985
2022-05-17,21.623998947554238,20,80,0.8636447405772139,191.16035715990736,97.20895745218283
2022-05-18,18.93327875041667,20,80,0.993735986872968,192.15409314678033,97.19646029996643
2022-05-19,49.286157052507754,20,80,0.684078890497287,192.83817203727762,97.18354664276252
2022-05-20,40.70645171118855,20,80,0.9338875174366621,193.77205955471428,97.1695769249419
2022-05-21,12.737266635409114,20,80,0.7451666349707472,194.51722618968503,97.15567848125524
2022-05-22,8.039154631707087,20,80,0.7826874582889782,195.29991364797402,97.14331004862453
2022-05-23,19.403345703012914,20,80,0.9425058968528202,196.24241954482684,97.13057952032412
2022-05-24,14.666308058055327,20,100,0.7718504745585555,197.0142700193854,97.1170062820629
2022-05-25,13.061146245166357,20,100,0.7780924250901123,197.79236244447551,97.10707445886955
2022-05-26,19.700197035199274,20,80,0.57926691976024,198.37162936423576,97.09329703198004
2022-05-27,10.089293400981457,20,80,0.8785825683731692,199.25021193260892,97.08131183794184
2022-05-28,8.002422397688767,20,80,0.5071159387020592,199.757327871311,97.07210506576783
2022-05-29,7.2908722042060115,20,80,0.7379378613263509,200.49526573263734,97.06010299203942
2022-05-30,21.358193638292928,20,80,0.8433952734910203,201.33866100612835,97.04680749058159
2022-05-31,19.2104228605836,20,80,0.50513499193902,201.84379599806738,97.03565644685762
2022-06-01,24.263604063486838,20,80,0.9281711584323228,202.7719671564997,97.02548305601948
2022-06-02,26.981838545511323,20,100,0.8615434245497533,203.63351058104945,97.01368771973239
2022-06-03,29.726115231878037,20,80,0.644418390118672,204.2779289711681,97.00114865995845
2022-06-04,18.99155953171651,20,80,0.962031514277788,205.2399604854459,96.98730439192735
2022-06-05,29.25022950015383,20,100,0.8978798101213927,206.1378402955673,96.97578934928826
2022-06-06,30.198458506192097,20,80,0.8529580967735957,206.99079839234088,96.96370655740773
2022-06-07,28.033949657712576,20,80,0.861887494275293,207.85268588661617,96.95240985752453
2022-06-08,18.05992632552061,20,80,0.6139772107872248,208.4666630974034,96.94150694226454
2022-06-09,32.64373275915964,20,80,0.6083878330377186,209.0750509304411,96.92902942707119
2022-06-10,30.817340053320713,20,80,0.6175255661392537,209.69257649658036,96.91901250498707
2022-06-11,26.376944411737636,20,80,0.9687326741305669,210.66130917071092,96.90559754008558
2022-06-12,22.285001805236,20,80,0.654675546626003,211.31598471733693,96.89307414811115
2022-06-13,15.062327718771897,20,80,0.5629144832650407,211.87889920060198,96.87981716922076
2022-06-14,26.659322879142497,20,80,0.6344423132455406,212.5133415138475,96.87027803535663
2022-06-15,46.19684735450932,20,80,0.7434684760775392,213.25680998992505,96.85829923452155
2022-06-16,48.57792435902374,20,100,0.6509818700889717,213.90779186001402,96.84341661886141
2022-06-17,17.03282057649979,20,80,0.874606628162691,214.7823984881767,96.83282760558208
2022-06-18,31.961507853127113,20,80,0.7623902054860292,215.54478869366275,96.8208095311051
2022-06-19,33.953797853173114,20,80,0.8179512069136761,216.36273990057643,96.80984149247983
2022-06-20,32.37137801793733,20,100,0.5807333267665491,216.943473227343,96.80000929258183
2022-06-21,25.598252687039697,20,80,0.9116010506535994,217.85507427799658,96.78836439109796
2022-06-22,16.180177058805118,20,80,0.9838394246810033,218.8389137026776,96.7760972221345
2022-06-23,26.044008972520515,20,80,0.6719334249050088,219.5108471275826,96.76368403403063
2022-06-24,32.274355083015266,20,80,0.7701668135966702,220.28101394117925,96.75215436720177
2022-06-25,33.42172554913709,20,80,0.8090234491226291,221.0900373903019,96.74196551756259
2022-06-26,26.06692120764261,20,80,0.8659034615647538,221.95594085186664,96.7287113881727
2022-06-27,33.32099846778507,20,80,0.5551822246759797,222.51112307654262,96.7167512844091
2022-06-28,26.49096572734533,20,100,0.8916220413482985,223.4027451178909,96.70375598382985
2022-06-29,23.10960126724713,20,80,0.6311833977685823,224.03392851565948,96.69417219011815
2022-06-30,20.9828551994885,20,100,0.7833545314504627,224.81728304710995,96.6820533653589
2022-07-01,18.797378579692438,20,80,0.6158634402221768,225.43314648733212,96.66967123570029
2022-07-02,29.76500087813814,20,100,0.6285673538319352,226.06171384116405,96.6563686646587
2022-07-03,22.340047063060204,20,80,0.8840241660543126,226.94573800721835,96.64496577498359
2022-07-04,24.16145747487871,20,80,0.9538047554292545,227.8995427626476,96.63328173442082
2022-07-05,26.4317470915534,20,80,0.8155201658689031,228.7150629285165,96.6235860635652
2022-07-06,18.64622802558659,20,100,0.9455018066143888,229.6605647351309,96.61267070984334
2022-07-07,16.286070893016074,20,80,0.5379505663349735,230.19851530146587,96.60147576733301
2022-07-08,30.125036708584176,20,80,0.7713117478937463,230.96982704935962,96.58974414579261
2022-07-09,28.090794067682832,20,80,0.5388201708889588,231.50864722024858,96.5798849293097
2022-07-10,30.772149352480668,20,80,0.594614655101497,232.10326187535009,96.56910511357059
2022-07-11,25.424073692837204,20,80,0.7847417638953516,232.88800363924543,96.55603722307772
2022-07-12,49.751697808488785,20,80,0.7415898676683562,233.62959350691378,96.54348799215349
2022-07-13,18.029208288597992,20,80,0.6916747766946838,234.32126828360848,96.5292260142326
2022-07-14,28.930117798654642,20,100,0.649047079233402,234.9703153628419,96.51627630417069
